,name,SRS_adv,SOS_adv,pace_adv,ORtg_adv,eFG_perc_adv,year_adv,SRS_adv_opponent,SOS_adv_opponent,pace_adv_opponent,ORtg_adv_opponent,eFG_perc_adv_opponent,SRS_adv_subtracted,SOS_adv_subtracted,pace_adv_subtracted,ORtg_adv_subtracted,eFG_perc_adv_subtracted
2405,Troy,-0.47,-3.36,70.1,110.9,0.528,2017,1.84,-1.28,68.8,106.6,0.488,-2.31,-2.08,1.2999999999999972,4.300000000000011,0.040000000000000036
2406,Tulane,-3.98,4.25,71.1,97.7,0.464,2017,2.45,5.29,67.8,99.1,0.489,-6.43,-1.04,3.299999999999997,-1.3999999999999915,-0.024999999999999967
2407,Tulsa,2.45,5.29,67.8,99.1,0.489,2017,-3.98,4.25,71.1,97.7,0.464,6.43,1.04,-3.299999999999997,1.3999999999999915,0.024999999999999967
2408,UCLA,20.67,6.39,74.2,121.0,0.598,2017,2.9,2.46,68.9,105.6,0.534,17.770000000000003,3.9299999999999997,5.299999999999997,15.400000000000006,0.06399999999999995
2409,Utah State,2.9,2.46,68.9,105.6,0.534,2017,20.67,6.39,74.2,121.0,0.598,-17.770000000000003,-3.9299999999999997,-5.299999999999997,-15.400000000000006,-0.06399999999999995
2410,Utah Valley,-1.22,-2.44,75.5,100.1,0.511,2017,12.45,4.32,70.1,111.0,0.562,-13.67,-6.76,5.400000000000006,-10.900000000000006,-0.051000000000000045
2411,Utah,12.45,4.32,70.1,111.0,0.562,2017,-1.22,-2.44,75.5,100.1,0.511,13.67,6.76,-5.400000000000006,10.900000000000006,0.051000000000000045
2412,Valparaiso,3.94,-1.59,70.0,105.9,0.5,2017,13.69,10.72,67.1,105.6,0.521,-9.75,-12.31,2.9000000000000057,0.30000000000001137,-0.02100000000000002
2413,Vanderbilt,13.69,10.72,67.1,105.6,0.521,2017,3.94,-1.59,70.0,105.9,0.5,9.75,12.31,-2.9000000000000057,-0.30000000000001137,0.02100000000000002
2414,Vermont,6.67,-3.27,65.4,112.4,0.554,2017,23.8,9.28,65.6,117.6,0.575,-17.130000000000003,-12.549999999999999,-0.19999999999998863,-5.199999999999989,-0.020999999999999908
2415,Villanova,23.8,9.28,65.6,117.6,0.575,2017,6.67,-3.27,65.4,112.4,0.554,17.130000000000003,12.549999999999999,0.19999999999998863,5.199999999999989,0.020999999999999908
2416,Virginia Commonwealth,11.57,3.77,69.0,106.8,0.51,2017,-13.91,-1.8,70.2,97.6,0.481,25.48,5.57,-1.2000000000000028,9.200000000000003,0.029000000000000026
2417,VMI,-13.91,-1.8,70.2,97.6,0.481,2017,11.57,3.77,69.0,106.8,0.51,-25.48,-5.57,1.2000000000000028,-9.200000000000003,-0.029000000000000026
2418,Virginia Tech,12.77,8.38,69.8,112.5,0.569,2017,20.63,10.93,60.3,107.9,0.524,-7.859999999999999,-2.549999999999999,9.5,4.599999999999994,0.04499999999999993
2419,Virginia,20.63,10.93,60.3,107.9,0.524,2017,12.77,8.38,69.8,112.5,0.569,7.859999999999999,2.549999999999999,-9.5,-4.599999999999994,-0.04499999999999993
2420,Wagner,-7.13,-7.89,65.0,103.7,0.481,2017,14.19,9.8,71.7,115.5,0.541,-21.32,-17.69,-6.700000000000003,-11.799999999999997,-0.06000000000000005
2421,Wake Forest,14.19,9.8,71.7,115.5,0.541,2017,-7.13,-7.89,65.0,103.7,0.481,21.32,17.69,6.700000000000003,11.799999999999997,0.06000000000000005
2422,Washington State,0.13,6.87,69.4,100.9,0.521,2017,2.15,6.82,72.8,104.5,0.506,-2.02,0.04999999999999982,-3.3999999999999915,-3.5999999999999943,0.015000000000000013
2423,Washington,2.15,6.82,72.8,104.5,0.506,2017,0.13,6.87,69.4,100.9,0.521,2.02,-0.04999999999999982,3.3999999999999915,3.5999999999999943,-0.015000000000000013
2424,Weber State,-2.32,-5.13,69.1,113.7,0.57,2017,24.45,9.67,71.4,112.2,0.513,-26.77,-14.8,-2.3000000000000114,1.5,0.05699999999999994
2425,West Virginia,24.45,9.67,71.4,112.2,0.513,2017,-2.32,-5.13,69.1,113.7,0.57,26.77,14.8,2.3000000000000114,-1.5,-0.05699999999999994
2426,Western Carolina,-15.3,-0.7,69.4,88.4,0.44,2017,-11.0,-2.38,70.7,99.4,0.513,-4.300000000000001,1.68,-1.2999999999999972,-11.0,-0.07300000000000001
2427,Western Illinois,-11.0,-2.38,70.7,99.4,0.513,2017,-15.3,-0.7,69.4,88.4,0.44,4.300000000000001,-1.68,1.2999999999999972,11.0,0.07300000000000001
2428,Western Kentucky,-5.8,-2.89,67.5,102.3,0.5,2017,-0.78,-0.55,70.7,106.4,0.505,-5.02,-2.34,-3.200000000000003,-4.1000000000000085,-0.0050000000000000044
2429,Western Michigan,-0.78,-0.55,70.7,106.4,0.505,2017,-5.8,-2.89,67.5,102.3,0.5,5.02,2.34,3.200000000000003,4.1000000000000085,0.0050000000000000044
2430,Wichita State,21.24,2.96,69.4,116.7,0.543,2017,-0.14,-0.73,71.8,112.9,0.569,21.38,3.69,-2.3999999999999915,3.799999999999997,-0.025999999999999912
2431,William & Mary,-0.14,-0.73,71.8,112.9,0.569,2017,21.24,2.96,69.4,116.7,0.543,-21.38,-3.69,2.3999999999999915,-3.799999999999997,0.025999999999999912
2432,Winthrop,1.34,-6.12,71.5,108.3,0.535,2017,19.4,9.4,64.5,110.7,0.521,-18.06,-15.52,7.0,-2.4000000000000057,0.014000000000000012
2433,Wisconsin,19.4,9.4,64.5,110.7,0.521,2017,1.34,-6.12,71.5,108.3,0.535,18.06,15.52,-7.0,2.4000000000000057,-0.014000000000000012
2434,Wofford,-0.71,-1.08,68.2,112.6,0.548,2017,-1.02,-2.42,71.6,106.8,0.527,0.31000000000000005,1.3399999999999999,-3.3999999999999915,5.799999999999997,0.02100000000000002
2435,Wright State,-1.02,-2.42,71.6,106.8,0.527,2017,-0.71,-1.08,68.2,112.6,0.548,-0.31000000000000005,-1.3399999999999999,3.3999999999999915,-5.799999999999997,-0.02100000000000002
2436,Wyoming,2.83,0.55,74.0,103.6,0.517,2017,14.8,11.51,68.2,109.0,0.519,-11.97,-10.959999999999999,5.799999999999997,-5.400000000000006,-0.0020000000000000018
2437,Xavier,14.8,11.51,68.2,109.0,0.519,2017,2.83,0.55,74.0,103.6,0.517,11.97,10.959999999999999,-5.799999999999997,5.400000000000006,0.0020000000000000018
2438,Yale,0.21,-2.19,68.2,108.3,0.531,2017,-9.75,-2.56,73.7,102.1,0.496,9.96,0.3700000000000001,-5.5,6.200000000000003,0.03500000000000003
2439,Youngstown State,-9.75,-2.56,73.7,102.1,0.496,2017,0.21,-2.19,68.2,108.3,0.531,-9.96,-0.3700000000000001,5.5,-6.200000000000003,-0.03500000000000003
2440,Abilene Christian,-9.14,-6.82,71.5,102.3,0.521,2018,-4.31,1.72,67.7,100.8,0.49,-4.830000000000001,-8.540000000000001,3.799999999999997,1.5,0.031000000000000028
2441,Air Force,-4.31,1.72,67.7,100.8,0.49,2018,-9.14,-6.82,71.5,102.3,0.521,4.830000000000001,8.540000000000001,-3.799999999999997,-1.5,-0.031000000000000028
2442,Akron,-6.82,-1.92,69.0,102.7,0.518,2018,-23.97,-8.04,68.2,88.2,0.45,17.15,6.119999999999999,0.7999999999999972,14.5,0.068
2443,Alabama A&M,-23.97,-8.04,68.2,88.2,0.45,2018,-6.82,-1.92,69.0,102.7,0.518,-17.15,-6.119999999999999,-0.7999999999999972,-14.5,-0.068
2444,Alabama-Birmingham,4.9,-0.65,69.4,109.8,0.545,2018,-18.55,-8.62,70.5,97.0,0.465,23.450000000000003,7.969999999999999,-1.0999999999999943,12.799999999999997,0.08000000000000002
2445,Alabama State,-18.55,-8.62,70.5,97.0,0.465,2018,4.9,-0.65,69.4,109.8,0.545,-23.450000000000003,-7.969999999999999,1.0999999999999943,-12.799999999999997,-0.08000000000000002
2446,Alabama,12.34,10.64,70.2,103.0,0.519,2018,0.01,-5.41,67.3,110.3,0.507,12.33,16.05,2.9000000000000057,-7.299999999999997,0.01200000000000001
2447,Albany (NY),0.01,-5.41,67.3,110.3,0.507,2018,12.34,10.64,70.2,103.0,0.519,-12.33,-16.05,-2.9000000000000057,7.299999999999997,-0.01200000000000001
2448,Alcorn State,-18.07,-8.6,70.4,99.2,0.499,2018,-14.63,-6.17,67.3,96.7,0.506,-3.4399999999999995,-2.4299999999999997,3.1000000000000085,2.5,-0.007000000000000006
2449,American,-14.63,-6.17,67.3,96.7,0.506,2018,-18.07,-8.6,70.4,99.2,0.499,3.4399999999999995,2.4299999999999997,-3.1000000000000085,-2.5,0.007000000000000006
2450,Appalachian State,-4.81,-2.65,72.0,104.6,0.509,2018,14.37,6.56,72.2,113.6,0.538,-19.18,-9.209999999999999,-0.20000000000000284,-9.0,-0.029000000000000026
2451,Arizona State,14.37,6.56,72.2,113.6,0.538,2018,-4.81,-2.65,72.0,104.6,0.509,19.18,9.209999999999999,0.20000000000000284,9.0,0.029000000000000026
2452,Arizona,15.67,6.84,68.6,115.6,0.563,2018,-10.44,-2.21,66.6,94.2,0.484,26.11,9.05,2.0,21.39999999999999,0.07899999999999996
2453,Little Rock,-10.44,-2.21,66.6,94.2,0.484,2018,15.67,6.84,68.6,115.6,0.563,-26.11,-9.05,-2.0,-21.39999999999999,-0.07899999999999996
2454,Arkansas-Pine Bluff,-14.84,-9.36,68.4,95.7,0.496,2018,-9.65,-3.02,70.4,104.3,0.502,-5.1899999999999995,-6.34,-2.0,-8.599999999999994,-0.006000000000000005
2455,Arkansas State,-9.65,-3.02,70.4,104.3,0.502,2018,-14.84,-9.36,68.4,95.7,0.496,5.1899999999999995,6.34,2.0,8.599999999999994,0.006000000000000005
2456,Arkansas,14.76,9.85,71.3,111.8,0.538,2018,-8.62,-7.17,71.7,103.3,0.524,23.38,17.02,-0.4000000000000057,8.5,0.014000000000000012
2457,Army,-8.62,-7.17,71.7,103.3,0.524,2018,14.76,9.85,71.3,111.8,0.538,-23.38,-17.02,0.4000000000000057,-8.5,-0.014000000000000012
2458,Auburn,15.97,7.29,73.4,111.5,0.508,2018,-3.28,-2.49,70.1,104.7,0.505,19.25,9.780000000000001,3.3000000000000114,6.799999999999997,0.0030000000000000027
2459,Austin Peay,-3.28,-2.49,70.1,104.7,0.505,2018,15.97,7.29,73.4,111.5,0.508,-19.25,-9.780000000000001,-3.3000000000000114,-6.799999999999997,-0.0030000000000000027
2460,Ball State,-1.22,-1.99,71.1,104.7,0.516,2018,14.59,9.17,68.5,109.1,0.523,-15.81,-11.16,2.5999999999999943,-4.3999999999999915,-0.007000000000000006
2461,Baylor,14.59,9.17,68.5,109.1,0.523,2018,-1.22,-1.99,71.1,104.7,0.516,15.81,11.16,-2.5999999999999943,4.3999999999999915,0.007000000000000006
2462,Belmont,5.54,-2.88,68.5,113.3,0.588,2018,-12.21,-12.48,77.7,104.6,0.502,17.75,9.600000000000001,-9.200000000000003,8.700000000000003,0.08599999999999997
2463,Bethune-Cookman,-12.21,-12.48,77.7,104.6,0.502,2018,5.54,-2.88,68.5,113.3,0.588,-17.75,-9.600000000000001,9.200000000000003,-8.700000000000003,-0.08599999999999997
2464,Binghamton,-10.29,-6.36,67.9,101.6,0.51,2018,11.21,3.05,70.7,108.9,0.542,-21.5,-9.41,-2.799999999999997,-7.300000000000011,-0.03200000000000003
2465,Boise State,11.21,3.05,70.7,108.9,0.542,2018,-10.29,-6.36,67.9,101.6,0.51,21.5,9.41,2.799999999999997,7.300000000000011,0.03200000000000003
2466,Boston College,9.0,7.2,70.1,107.7,0.521,2018,-8.34,-5.84,68.7,102.6,0.529,17.34,13.04,1.3999999999999915,5.1000000000000085,-0.008000000000000007
2467,Boston University,-8.34,-5.84,68.7,102.6,0.529,2018,9.0,7.2,70.1,107.7,0.521,-17.34,-13.04,-1.3999999999999915,-5.1000000000000085,0.008000000000000007
2468,Bowling Green State,-6.38,-2.88,71.9,103.6,0.483,2018,2.08,0.36,66.3,101.7,0.49,-8.46,-3.2399999999999998,5.6000000000000085,1.8999999999999915,-0.007000000000000006
2469,Bradley,2.08,0.36,66.3,101.7,0.49,2018,-6.38,-2.88,71.9,103.6,0.483,8.46,3.2399999999999998,-5.6000000000000085,-1.8999999999999915,0.007000000000000006
2470,Brigham Young,8.04,1.53,67.9,108.2,0.541,2018,-7.78,-4.67,72.7,104.0,0.483,15.82,6.2,-4.799999999999997,4.200000000000003,0.05800000000000005
2471,Brown,-7.78,-4.67,72.7,104.0,0.483,2018,8.04,1.53,67.9,108.2,0.541,-15.82,-6.2,4.799999999999997,-4.200000000000003,-0.05800000000000005
2472,Bryant,-18.75,-5.43,71.0,98.2,0.479,2018,4.48,-3.46,72.4,110.3,0.539,-23.23,-1.9699999999999998,-1.4000000000000057,-12.099999999999994,-0.06000000000000005
2473,Bucknell,4.48,-3.46,72.4,110.3,0.539,2018,-18.75,-5.43,71.0,98.2,0.479,23.23,1.9699999999999998,1.4000000000000057,12.099999999999994,0.06000000000000005
2474,Buffalo,7.99,0.25,73.9,113.4,0.549,2018,16.92,10.55,69.6,111.1,0.54,-8.930000000000001,-10.3,4.300000000000011,2.3000000000000114,0.009000000000000008
2475,Butler,16.92,10.55,69.6,111.1,0.54,2018,7.99,0.25,73.9,113.4,0.549,8.930000000000001,10.3,-4.300000000000011,-2.3000000000000114,-0.009000000000000008
2476,Cal Poly,-11.55,-1.83,66.6,98.4,0.47,2018,-6.58,-0.73,67.4,97.9,0.473,-4.970000000000001,-1.1,-0.8000000000000114,0.5,-0.0030000000000000027
2477,Cal State Bakersfield,-6.58,-0.73,67.4,97.9,0.473,2018,-11.55,-1.83,66.6,98.4,0.47,4.970000000000001,1.1,0.8000000000000114,-0.5,0.0030000000000000027
2478,Cal State Fullerton,-0.92,-1.02,69.9,102.7,0.516,2018,-13.51,-3.55,66.5,98.2,0.488,12.59,2.53,3.4000000000000057,4.5,0.028000000000000025
2479,Cal State Northridge,-13.51,-3.55,66.5,98.2,0.488,2018,-0.92,-1.02,69.9,102.7,0.516,-12.59,-2.53,-3.4000000000000057,-4.5,-0.028000000000000025
2480,UC-Davis,0.94,-1.84,67.3,104.3,0.525,2018,-0.21,-0.33,68.5,101.0,0.49,1.15,-1.51,-1.2000000000000028,3.299999999999997,0.03500000000000003
2481,UC-Irvine,-0.21,-0.33,68.5,101.0,0.49,2018,0.94,-1.84,67.3,104.3,0.525,-1.15,1.51,1.2000000000000028,-3.299999999999997,-0.03500000000000003
2482,UC-Riverside,-8.5,-1.53,69.8,93.2,0.454,2018,2.1,-3.36,68.1,110.9,0.532,-10.6,1.8299999999999998,1.7000000000000028,-17.700000000000003,-0.07800000000000001
2483,UC-Santa Barbara,2.1,-3.36,68.1,110.9,0.532,2018,-8.5,-1.53,69.8,93.2,0.454,10.6,-1.8299999999999998,-1.7000000000000028,17.700000000000003,0.07800000000000001
2484,University of California,-3.4,6.06,70.6,95.6,0.446,2018,-5.68,-6.68,68.6,109.8,0.561,2.28,12.739999999999998,2.0,-14.200000000000003,-0.11500000000000005
2485,Campbell,-5.68,-6.68,68.6,109.8,0.561,2018,-3.4,6.06,70.6,95.6,0.446,-2.28,-12.739999999999998,-2.0,14.200000000000003,0.11500000000000005
2486,Canisius,0.44,-4.8,69.9,108.9,0.542,2018,-5.83,-5.97,74.3,106.5,0.519,6.2700000000000005,1.17,-4.3999999999999915,2.4000000000000057,0.02300000000000002
2487,Central Arkansas,-5.83,-5.97,74.3,106.5,0.519,2018,0.44,-4.8,69.9,108.9,0.542,-6.2700000000000005,-1.17,4.3999999999999915,-2.4000000000000057,-0.02300000000000002
2488,Central Connecticut State,-11.62,-7.59,66.3,100.3,0.51,2018,4.75,3.75,64.9,96.2,0.478,-16.369999999999997,-11.34,1.3999999999999915,4.099999999999994,0.03200000000000003
2489,Central Florida,4.75,3.75,64.9,96.2,0.478,2018,-11.62,-7.59,66.3,100.3,0.51,16.369999999999997,11.34,-1.3999999999999915,-4.099999999999994,-0.03200000000000003
2490,Central Michigan,-1.39,-3.24,69.1,112.0,0.517,2018,-8.15,-6.15,67.5,105.0,0.505,6.760000000000001,2.91,1.5999999999999943,7.0,0.01200000000000001
2491,Charleston Southern,-8.15,-6.15,67.5,105.0,0.505,2018,-1.39,-3.24,69.1,112.0,0.517,-6.760000000000001,-2.91,-1.5999999999999943,-7.0,-0.01200000000000001
2492,Charlotte,-10.13,0.27,72.2,98.2,0.493,2018,-11.09,-4.05,67.4,101.1,0.511,0.9599999999999991,4.32,4.799999999999997,-2.8999999999999915,-0.018000000000000016
2493,Chattanooga,-11.09,-4.05,67.4,101.1,0.511,2018,-10.13,0.27,72.2,98.2,0.493,-0.9599999999999991,-4.32,-4.799999999999997,2.8999999999999915,0.018000000000000016
2494,Chicago State,-21.53,1.17,74.0,91.7,0.452,2018,20.25,3.53,66.1,112.3,0.512,-41.78,-2.36,7.900000000000006,-20.599999999999994,-0.06
2495,Cincinnati,20.25,3.53,66.1,112.3,0.512,2018,-21.53,1.17,74.0,91.7,0.452,41.78,2.36,-7.900000000000006,20.599999999999994,0.06
2496,Citadel,-13.63,-2.94,79.6,102.8,0.504,2018,17.17,9.25,67.5,108.5,0.529,-30.800000000000004,-12.19,12.099999999999994,-5.700000000000003,-0.025000000000000022
2497,Clemson,17.17,9.25,67.5,108.5,0.529,2018,-13.63,-2.94,79.6,102.8,0.504,30.800000000000004,12.19,-12.099999999999994,5.700000000000003,0.025000000000000022
2498,Cleveland State,-10.82,-3.64,69.2,98.5,0.509,2018,-3.91,-2.4,69.0,103.3,0.494,-6.91,-1.2400000000000002,0.20000000000000284,-4.799999999999997,0.015000000000000013
2499,Coastal Carolina,-3.91,-2.4,69.0,103.3,0.494,2018,-10.82,-3.64,69.2,98.5,0.509,6.91,1.2400000000000002,-0.20000000000000284,4.799999999999997,-0.015000000000000013
2500,Colgate,-4.86,-5.73,67.5,107.5,0.518,2018,1.83,-3.29,65.9,111.1,0.527,-6.69,-2.4400000000000004,1.5999999999999943,-3.5999999999999943,-0.009000000000000008
2501,College of Charleston,1.83,-3.29,65.9,111.1,0.527,2018,-4.86,-5.73,67.5,107.5,0.518,6.69,2.4400000000000004,-1.5999999999999943,3.5999999999999943,0.009000000000000008
2502,Colorado State,-3.86,3.79,71.4,100.0,0.476,2018,6.07,7.0,69.5,102.5,0.506,-9.93,-3.21,1.9000000000000057,-2.5,-0.030000000000000027
2503,Colorado,6.07,7.0,69.5,102.5,0.506,2018,-3.86,3.79,71.4,100.0,0.476,9.93,3.21,-1.9000000000000057,2.5,0.030000000000000027
2504,Columbia,-5.64,-3.02,71.0,106.6,0.522,2018,1.08,6.05,67.1,100.0,0.475,-6.72,-9.07,3.9000000000000057,6.599999999999994,0.04700000000000004
2505,Connecticut,1.08,6.05,67.1,100.0,0.475,2018,-5.64,-3.02,71.0,106.6,0.522,6.72,9.07,-3.9000000000000057,-6.599999999999994,-0.04700000000000004
2506,Coppin State,-20.97,-7.25,69.1,86.3,0.433,2018,-8.8,-3.24,70.7,104.5,0.529,-12.169999999999998,-4.01,-1.6000000000000085,-18.200000000000003,-0.09600000000000003
2507,Cornell,-8.8,-3.24,70.7,104.5,0.529,2018,-20.97,-7.25,69.1,86.3,0.433,12.169999999999998,4.01,1.6000000000000085,18.200000000000003,0.09600000000000003
2508,Creighton,16.35,8.1,72.8,113.8,0.575,2018,-10.31,-4.0,67.8,100.2,0.517,26.660000000000004,12.1,5.0,13.599999999999994,0.05799999999999994
2509,Dartmouth,-10.31,-4.0,67.8,100.2,0.517,2018,16.35,8.1,72.8,113.8,0.575,-26.660000000000004,-12.1,-5.0,-13.599999999999994,-0.05799999999999994
2510,Davidson,11.02,2.57,65.3,115.7,0.574,2018,1.64,2.7,67.0,106.4,0.555,9.379999999999999,-0.13000000000000034,-1.7000000000000028,9.299999999999997,0.018999999999999906
2511,Dayton,1.64,2.7,67.0,106.4,0.555,2018,11.02,2.57,65.3,115.7,0.574,-9.379999999999999,0.13000000000000034,1.7000000000000028,-9.299999999999997,-0.018999999999999906
2512,Delaware State,-24.59,-9.32,66.9,93.6,0.471,2018,-6.93,-2.96,67.0,105.0,0.508,-17.66,-6.36,-0.09999999999999432,-11.400000000000006,-0.03700000000000003
2513,Delaware,-6.93,-2.96,67.0,105.0,0.508,2018,-24.59,-9.32,66.9,93.6,0.471,17.66,6.36,0.09999999999999432,11.400000000000006,0.03700000000000003
2514,Denver,-5.22,-2.54,68.7,104.5,0.535,2018,6.55,8.45,71.2,100.6,0.479,-11.77,-10.989999999999998,-2.5,3.9000000000000057,0.05600000000000005
2515,DePaul,6.55,8.45,71.2,100.6,0.479,2018,-5.22,-2.54,68.7,104.5,0.535,11.77,10.989999999999998,2.5,-3.9000000000000057,-0.05600000000000005
2516,Detroit Mercy,-12.47,-2.07,75.4,103.9,0.504,2018,-0.51,0.59,69.3,104.1,0.51,-11.96,-2.6599999999999997,6.1000000000000085,-0.19999999999998863,-0.006000000000000005
2517,Drake,-0.51,0.59,69.3,104.1,0.51,2018,-12.47,-2.07,75.4,103.9,0.504,11.96,2.6599999999999997,-6.1000000000000085,0.19999999999998863,0.006000000000000005
2518,Drexel,-7.2,-2.48,70.1,104.4,0.498,2018,24.44,9.71,70.6,118.6,0.559,-31.64,-12.190000000000001,-0.5,-14.199999999999989,-0.061000000000000054
2519,Duke,24.44,9.71,70.6,118.6,0.559,2018,-7.2,-2.48,70.1,104.4,0.498,31.64,12.190000000000001,0.5,14.199999999999989,0.061000000000000054
2520,Duquesne,-1.08,-3.33,66.5,106.4,0.497,2018,-8.72,-0.22,68.8,95.3,0.483,7.640000000000001,-3.11,-2.299999999999997,11.100000000000009,0.014000000000000012
2521,East Carolina,-8.72,-0.22,68.8,95.3,0.483,2018,-1.08,-3.33,66.5,106.4,0.497,-7.640000000000001,3.11,2.299999999999997,-11.100000000000009,-0.014000000000000012
2522,East Tennessee State,3.72,-4.09,69.7,107.8,0.536,2018,-8.33,-3.4,66.4,100.0,0.489,12.05,-0.69,3.299999999999997,7.799999999999997,0.04700000000000004
2523,Eastern Illinois,-8.33,-3.4,66.4,100.0,0.489,2018,3.72,-4.09,69.7,107.8,0.536,-12.05,0.69,-3.299999999999997,-7.799999999999997,-0.04700000000000004
2524,Eastern Kentucky,-10.57,-3.68,69.8,102.6,0.501,2018,-0.23,-2.81,67.5,105.0,0.522,-10.34,-0.8700000000000001,2.299999999999997,-2.4000000000000057,-0.02100000000000002
2525,Eastern Michigan,-0.23,-2.81,67.5,105.0,0.522,2018,-10.57,-3.68,69.8,102.6,0.501,10.34,0.8700000000000001,-2.299999999999997,2.4000000000000057,0.02100000000000002
2526,Eastern Washington,-0.03,-1.55,69.2,107.4,0.541,2018,-6.89,-1.69,68.0,104.5,0.527,6.859999999999999,0.1399999999999999,1.2000000000000028,2.9000000000000057,0.014000000000000012
2527,Elon,-6.89,-1.69,68.0,104.5,0.527,2018,-0.03,-1.55,69.2,107.4,0.541,-6.859999999999999,-0.1399999999999999,-1.2000000000000028,-2.9000000000000057,-0.014000000000000012
2528,Evansville,0.69,1.35,65.7,99.1,0.498,2018,-4.98,-3.68,72.1,103.3,0.514,5.67,5.03,-6.3999999999999915,-4.200000000000003,-0.016000000000000014
2529,Fairfield,-4.98,-3.68,72.1,103.3,0.514,2018,0.69,1.35,65.7,99.1,0.498,-5.67,-5.03,6.3999999999999915,4.200000000000003,0.016000000000000014
2530,Fairleigh Dickinson,-10.42,-5.66,71.8,104.0,0.508,2018,-19.22,-8.34,69.5,97.4,0.474,8.799999999999999,2.6799999999999997,2.299999999999997,6.599999999999994,0.03400000000000003
2531,Florida A&M,-19.22,-8.34,69.5,97.4,0.474,2018,-10.42,-5.66,71.8,104.0,0.508,-8.799999999999999,-2.6799999999999997,-2.299999999999997,-6.599999999999994,-0.03400000000000003
2532,Florida Atlantic,-5.36,-0.14,70.9,97.6,0.456,2018,1.93,-5.44,73.3,111.0,0.554,-7.29,5.300000000000001,-2.3999999999999915,-13.400000000000006,-0.09800000000000003
2533,Florida Gulf Coast,1.93,-5.44,73.3,111.0,0.554,2018,-5.36,-0.14,70.9,97.6,0.456,7.29,-5.300000000000001,2.3999999999999915,13.400000000000006,0.09800000000000003
2534,Florida International,-4.3,-1.99,69.8,98.9,0.479,2018,15.79,8.5,72.2,109.5,0.532,-20.09,-10.49,-2.4000000000000057,-10.599999999999994,-0.05300000000000005
2535,Florida State,15.79,8.5,72.2,109.5,0.532,2018,-4.3,-1.99,69.8,98.9,0.479,20.09,10.49,2.4000000000000057,10.599999999999994,0.05300000000000005
2536,Florida,16.67,10.08,68.4,109.6,0.507,2018,-6.74,1.26,66.8,92.5,0.479,23.410000000000004,8.82,1.6000000000000085,17.099999999999994,0.028000000000000025
2537,Fordham,-6.74,1.26,66.8,92.5,0.479,2018,16.67,10.08,68.4,109.6,0.507,-23.410000000000004,-8.82,-1.6000000000000085,-17.099999999999994,-0.028000000000000025
2538,Fresno State,8.17,1.84,68.5,110.9,0.55,2018,4.43,-3.64,70.5,112.1,0.554,3.74,5.48,-2.0,-1.1999999999999886,-0.0040000000000000036
2539,Furman,4.43,-3.64,70.5,112.1,0.554,2018,8.17,1.84,68.5,110.9,0.55,-3.74,-5.48,2.0,1.1999999999999886,0.0040000000000000036
2540,Gardner-Webb,-9.68,-3.79,69.1,100.6,0.508,2018,-2.99,0.83,69.6,101.4,0.491,-6.6899999999999995,-4.62,-0.5,-0.8000000000000114,0.017000000000000015
2541,George Mason,-2.99,0.83,69.6,101.4,0.491,2018,-9.68,-3.79,69.1,100.6,0.508,6.6899999999999995,4.62,0.5,0.8000000000000114,-0.017000000000000015
2542,George Washington,-0.72,2.13,66.3,101.8,0.495,2018,7.16,5.29,71.6,106.2,0.518,-7.88,-3.16,-5.299999999999997,-4.400000000000006,-0.02300000000000002
2543,Georgetown,7.16,5.29,71.6,106.2,0.518,2018,-0.72,2.13,66.3,101.8,0.495,7.88,3.16,5.299999999999997,4.400000000000006,0.02300000000000002
2544,Georgia Southern,-0.54,-3.28,70.5,107.2,0.497,2018,3.23,-2.78,67.9,108.8,0.54,-3.77,-0.5,2.5999999999999943,-1.5999999999999943,-0.04300000000000004
2545,Georgia State,3.23,-2.78,67.9,108.8,0.54,2018,-0.54,-3.28,70.5,107.2,0.497,3.77,0.5,-2.5999999999999943,1.5999999999999943,0.04300000000000004
2546,Georgia Tech,5.25,7.47,66.5,98.4,0.469,2018,10.24,8.87,65.3,102.7,0.475,-4.99,-1.3999999999999995,1.2000000000000028,-4.299999999999997,-0.006000000000000005
2547,Georgia,10.24,8.87,65.3,102.7,0.475,2018,5.25,7.47,66.5,98.4,0.469,4.99,1.3999999999999995,-1.2000000000000028,4.299999999999997,0.006000000000000005
